Creates tank battalions. It has 2 units when built, and adds 1 unit every 10 turns, up to half the planet's population. Eliminates the morale penalty for dictatorships and feudal governments.	建立戰車營。建成時擁有2個單位,之後每10回合增加1個單位,上限為該行星人口的一半。消除獨裁與封建政體的士氣懲罰。	百科
Network of mines. Ships have a chance of damage based on size: frigate-20%, destroyer-30%, cruiser-40%, battleship-50%, titan-80%, doomstar-100%. Damage is 100-500 points less shields.	水雷網。艦艇依艦體大小有機率受損:巡防艦20%、驅逐艦30%、巡洋艦40%、戰艦50%、泰坦艦80%、末日星100%。傷害為100至500點,並扣除護盾值。	百科
A colony that has an asteroid field or gas giant within its star system can create a complete artificial planet capable of supporting life.	若殖民地所在星系內有小行星帶或氣態巨行星,即可建造一顆完整的人工行星,並具備支援生命的能力。	百科
Squadron of 4 shuttles used to move 1 unit of marines each from the launching ship  onto enemy ships. They take 3 hits to destroy, modified by your best armor, and move at a speed of 6.	由4艘接駁艇組成的中隊,每艘可將1個陸戰隊單位從發射艦艇送上敵艦。需命中3次才能摧毀(依所用最佳裝甲調整),移動速度為6。	百科
Using the most advanced teaching methods available, the efficiency of farmers, workers, and scientists is increased. Each receives a +1 bonus.	運用最先進的教學方法,提升農夫、工人與科學家的工作效率,各獲得+1加成。	百科
Eliminates many dangerous particles from the atmosphere of a planet. The amount of production is quartered before calculating pollution. Effects are cumulative with a pollution processor.	消除行星大氣中許多危險微粒。計算污染前,生產力先除以4。效果可與污染處理器疊加。	百科
Increases ship's combat speed by +5.	艦艇戰鬥速度+5。	百科
A completely automated research facility. Generates 30 research points.	全自動化研究設施。產生30點研究點數。	百科
Aid industry workers in their building of finished products. Generates 5  production and increases the production each worker generates by +1.	協助工業工人製造成品。產生5點生產力,並使每位工人的生產力+1。	百科
Repairs a ship during combat, restoring 20% of the armor or structure and 10% of the ship's internal systems each turn during combat. After combat, the ship is completely repaired.	於戰鬥中修復艦艇,每回合恢復20%的裝甲或結構,以及10%的艦內系統。戰鬥結束後,艦艇將完全修復。	百科
Giant robot fighting vehicles superior in power and mobility to conventional tanks. They have a +10 bonus to their combat rating and take 3 hits to destroy.	巨型機器人戰鬥載具,火力與機動性皆優於傳統戰車。戰鬥力+10,需命中3次才能摧毀。	百科
Battle Pods increase the available space on a ship by 50%.	戰鬥艙使艦艇可用空間增加50%。	百科
Increases a ship's chance to hit with beam weapons by +50%. Adds +2 parsecs to galactic scanning range.	使艦艇光束武器命中率+50%。銀河掃描範圍+2秒差距。	百科
Heavily armed star base, with +4 parsec scanning range bonus. Adds +10% to the offense of ships in combat around it. Replaces a star base.	重武裝星際基地,掃描範圍+4秒差距。使周邊參戰艦艇攻擊力+10%。取代原有星際基地。	百科
The most advanced biochemical weapon ever devised, with a 20% chance of killing one million colonists. Use of biological weapons incurs a major diplomatic penalty with all other races.	史上最先進的生化武器,有20%機率殺死100萬名移民。使用生物武器將對所有其他種族造成重大外交懲罰。	百科
Edible plants that grow anywhere, increasing the food output of all planets by +1 food per farmer, including worlds with 0 food output.	可在任何地方生長的可食用植物,使所有行星每位農夫的食物產量+1,即使是食物產量為0的世界亦適用。	百科
Creates an artificial black hole. The target ship is trapped in an intense gravity pocket and cannot move. Unless the generator or the equipped ship can be destroyed in 2 turns, the black hole will destroy the target.	製造人工黑洞。目標艦艇將被困於強大的重力陷阱中無法移動。除非在2回合內摧毀該發生器或裝備它的艦艇,否則黑洞將摧毀目標。	百科
Short range ships carrying a bomb that can be dropped on a planet or detonated on a ship. They carry one bomb each of the best type available. They move in groups of 4 at a speed of 10.	短程艦艇,可攜帶炸彈投擲於行星或在敵艦上引爆。每艘各攜帶一枚當前可用的最佳型炸彈。以4艘一組行動,速度10。	百科
The heart of your empire's government, the capitol is required to maintain proper order. Losing the colony that has the capitol building will have severe effects,  depending on your type of government. It can be rebuilt if destroyed,  but otherwise can not be built.	帝國政府的核心,首都建築是維持秩序所必需的。若失去擁有首都建築的殖民地,將依政體不同而產生嚴重後果。首都若遭摧毀可以重建,但在其他情況下無法建造。	百科
Protects ships from physical and energy attacks. Absorbs up to 5 times the ship's size in damage before failing, with each attack reduced by 1 point of damage. Regenerates 30% per combat turn.	保護艦艇免受物理與能量攻擊。可吸收相當於艦體大小5倍的傷害後才會失效,每次攻擊減免1點傷害。每個戰鬥回合恢復30%。	百科
Protects ships from physical and energy attacks. Absorbs up to 15 times the ship's size in damage before failing, with each attack reduced by 3 points of damage. Regenerates 30% per combat turn.	保護艦艇免受物理與能量攻擊。可吸收相當於艦體大小15倍的傷害後才會失效,每次攻擊減免3點傷害。每個戰鬥回合恢復30%。	百科
Protects ships from physical and energy attacks. Absorbs up to 25 times the ship's size in damage before failing, with each attack reduced by 5 points of damage. Regenerates 30% per combat turn.	保護艦艇免受物理與能量攻擊。可吸收相當於艦體大小25倍的傷害後才會失效,每次攻擊減免5點傷害。每個戰鬥回合恢復30%。	百科
Protects ships from physical and energy attacks. Absorbs up to 35 times the ship's size in damage before failing with each attack reduced by 7 points of damage. Regenerates 30% per combat turn.	保護艦艇免受物理與能量攻擊。可吸收相當於艦體大小35倍的傷害後才會失效,每次攻擊減免7點傷害。每個戰鬥回合恢復30%。	百科
Protects ships from physical and energy attacks. Absorbs up to 50 times the ship's size in damage before failing, with each attack reduced by 10 points of damage. Regenerates 30% per combat turn.	保護艦艇免受物理與能量攻擊。可吸收相當於艦體大小50倍的傷害後才會失效,每次攻擊減免10點傷害。每個戰鬥回合恢復30%。	百科
Completely hides a ship from long range scans. In combat, it adds +80 to the ship's beam defense and missiles have a 50% chance to miss as long as the ship does not attack. Must wait one turn without firing to recloak.	使艦艇完全躲過長程掃描。戰鬥中,只要艦艇不主動攻擊,光束防禦力+80,飛彈有50%機率失的。若要重新隱形,須有一回合不開火。	百科
Allows doctors to replace failing or damaged organs, increasing the population growth by +100K each turn as long as the current population is below the planetary maximum.	使醫師得以替換衰竭或受損的器官,只要目前人口低於行星上限,每回合人口成長+10萬。	百科
Creates a colony on another planet inside the same star system as the building colony.	在建造殖民地所在星系內的另一顆行星上建立殖民地。	百科
Capable of creating a colony in a distant star system. Will not engage in combat and will be destroyed when attacked if not escorted by a military ship.	能在遙遠星系建立殖民地。不會參與戰鬥,若無軍艦護航,遭受攻擊時將被摧毀。	百科
An advanced form of feudal government on a galactic scale. Eliminates automatic assimilation into enemy empires and reduces the cost of building ships to 1/3 normal costs.	銀河等級的進階封建政體。消除被敵方帝國自動同化的可能,並使艦艇建造成本降為正常值的三分之一。	百科
Provides a direct mental link to computers, allowing spies to circumvent many automated security systems. Adds +10 to all spy rolls.	提供與電腦直接連結的心靈介面,使間諜得以繞過多數自動化安全系統。所有間諜判定+10。	百科
Learns and adapts using a neural net similar to the biological brain. Equipped on all ships, it adds +100% chance to hit with beam weapons.  Attack bonuses are eliminated if the computer is damaged or destroyed.	運用類似生物腦的神經網路進行學習與調適。所有艦艇皆自動配備,光束武器命中率+100%。若電腦受損或被摧毀,此攻擊加成將消失。	百科
Surrounds a ship with an energy dampening field that reduces the damage a ship takes by 3/4. Has a 50% chance of distorting a transporter beam attempting to move troops onto the equipped ship, killing the troops instantly.	以能量阻尼力場包覆艦艇,使艦艇受到的傷害減少四分之三。對試圖將部隊傳送至此艦的傳送光束,有50%機率造成干擾,使部隊當場死亡。	百科
Provides friend-or-foe recognition guidance to missiles and torpedoes. They will retarget the nearest enemy ship if their first target is destroyed.	為飛彈與魚雷提供敵我辨識導引。若原目標被摧毀,將自動轉向攻擊最近的敵艦。	百科
Fires an intense beam of cosmic rays inflicting 50-100 points of damage. Any damage that penetrates the shields kills 1 marine unit for every 5 points of internal damage. Modifications: heavy mount, continuous.	發射強烈宇宙射線光束,造成50至100點傷害。凡穿透護盾的傷害,每5點艦內傷害將殺死1個陸戰隊單位。可改裝選項:重型底座、連續射擊。	百科
Engineered viruses that attack organic lifeforms. Introduced by orbital bombardment, each launch has a 10% chance to kill one million colonists. Use of biological  weapons incurs a major diplomatic penalty with all other races.	專為攻擊有機生命體設計的病毒,透過軌道轟炸投放,每次發射有10%機率殺死100萬名移民。使用生物武器將對所有其他種族造成重大外交懲罰。	百科
Allows miners to build stable tunnels deep into a planet. Generates 15  production and increases the productivity of each worker by +3 production each.	使礦工得以在行星深處挖掘穩固坑道。產生15點生產力,並使每位工人的生產力各+3。	百科
Take man-made toxic/polluting agents and store them deep within the surface of a planet, far below surface water supplies. Planetary pollution is completely  eliminated.	將人為毒性/污染物質儲存於行星地表深處,遠低於地表水源之下。行星污染將完全消除。	百科
Supplies sufficient energy to propel a ship up to 6 parsecs before refueling.	提供足夠能量,使艦艇在補給前可推進達6秒差距。	百科
Allows ships to cross into the dimension of the Antaran home world. To use it, select a fleet in the same system as the portal and press the 'Attack Antarans' button on the fleet pop-up.	使艦艇得以穿越至安塔蘭母星所在的空間維度。使用時,選取與傳送門位於同一星系的艦隊,並在艦隊視窗按下「攻擊安塔蘭人」按鈕。	百科
All weapons targeted against an equipped ship have a 30% chance of missing completely, regardless of any other considerations.	針對裝備此裝置的艦艇所發射的所有武器,一律有30%機率完全失的,不受其他因素影響。	百科
Fires intense bolts of energy that inflict 40 points of damage. Damage from  disrupter bolts is not reduced by range. Modifications: autofire, heavy mount.	發射強烈能量彈,造成40點傷害。擾亂彈的傷害不受射程影響而衰減。可改裝選項:自動射擊、重型底座。	百科
Mobile planetoid bases. They are the largest ships that can be built.	可移動的小行星基地。是可建造的最大型艦艇。	百科
Triples the structural integrity of a ship and provides more protection for the ship's drive system, tripling the amount of damage required to destroy it.	使艦艇結構強度提高為三倍,並加強對引擎系統的防護,將摧毀引擎所需的傷害量提高為三倍。	百科
Creates a magnetic pulse jamming both weapon tracking systems and missile guidance units, adding +70% to the ship's missile evasion.	產生磁性脈衝,同時干擾武器追蹤系統與飛彈導引裝置,使艦艇飛彈迴避率+70%。	百科
Directs starship weapons' fire and is automatically equipped on all ships, increasing chance to hit by +25%. This bonus is lost if the computer is damaged or destroyed.	導引星艦武器射擊,自動配備於所有艦艇,命中率+25%。若電腦受損或被摧毀,此加成將消失。	百科
Tracks the warp signature of a vehicle. If the missile penetrates the shields, all damage is applied to the ship's drive, bypassing any armor. Requires 4 times the space and costs 4 times more than regular missiles.	追蹤艦艇的曲速訊號。若飛彈穿透護盾,所有傷害將直接作用於艦艇引擎,無視裝甲防護。所需空間為一般飛彈的4倍,成本亦為4倍。	百科
One quarter of all damage inflicted on a ship is instead stored in the  energy absorber.  The ship must fire this stored energy at an enemy ship in the next turn or it is lost.	艦艇所受傷害的四分之一將轉存於能量吸收器中。該艦艇須於下一回合將所儲存能量發射至敵艦,否則能量將會消失。	百科
Enables a colony to better control environmental conditions, allowing  colonization of the more intolerable areas of the planet. Maximum planetary population is increased by +2 million.	使殖民地得以更妥善控制環境條件,得以殖民行星上環境更惡劣的地區。行星最大人口上限+200萬。	百科
Allows you to mutate your race, altering their abilities. When evolutionary mutation is researched, you may choose 4 additional points of race development picks, to either remove disadvantages or increase advantages.	使你得以突變種族,改變其能力。研發出演化突變科技後,可額外選擇4點種族發展點數,用於移除劣勢或增加優勢。	百科
Increase the overall range of a ship by +50%, but at the cost of a considerable amount of space.	使艦艇整體射程+50%,但需耗費相當可觀的空間。	百科
Allow a ship to fire two volleys of missiles in one turn. Will only fire one per turn after that, unless the ship takes one full turn without firing missiles to reload.	使艦艇得以在一回合內發射兩輪飛彈齊射。此後每回合僅能發射一輪,除非該艦有一整回合不發射飛彈以完成重新裝填。	百科
Advanced form of Democracy. The research and income bonus is increased to +75%.	進階版民主政體。研究與收入加成提高至+75%。	百科
Allows a ship to carry a group of 4 short-range fighters. They carry one beam  weapon of the best type that can have the point defense modification, and can  fire it 4 times before returning to the launching ship.	使艦艇得以搭載一組4架短程戰鬥機。每架配備一門可加裝近迫防禦改裝的最佳型光束武器,可發射4次後返回母艦。	百科
Planetary base that houses 10-interceptors.  Fighter garrisons are equipped  with 6-bomber, or 4-heavy fighter squadrons when the appropriate technology becomes available. New fighters become available every 10 combat turns.	可容納10架攔截機的行星基地。當對應科技可用時,戰機駐防隊將換裝為6架轟炸機或4架重型戰鬥機中隊。每10個戰鬥回合可獲得新戰機補充。	百科
Alter the molecular structure of inorganic material to create edible food. Having a facility in a colony allows you to convert 2 units of production (energy) into 1 unit of food, as needed by the colony.	改變無機物質的分子結構以製造可食用食物。殖民地內若建有此設施,可依需求將2單位生產力(能量)轉換為1單位食物。	百科
A group of ships to transport food or colonists as needed between worlds. Each fleet contains 5 freighters. The fleet can transport 5 food units or one population unit per turn.	一組依需求於各世界間運送食物或移民的艦隊。每支艦隊包含5艘貨船,每回合可運送5單位食物或1單位人口。	百科
Projects a tetrium stream of charged particles, inflicting 2-6 points of damage Modifications: heavy mount, continuous, point defense, enveloping.	投射帶電四級粒子流,造成2至6點傷害。可改裝選項:重型底座、連續射擊、近迫防禦、包覆彈頭。	百科
A high-yield orbital bombardment device engineered to destroy ground forces and colony installations, inflicting 4-24 points of damage.	高當量軌道轟炸裝置,專為摧毀地面部隊與殖民地設施而設計,造成4至24點傷害。	百科
Capable of faster than light travel, moving a ship 3 parsecs a turn. All ship  drives are automatically upgraded when this technology is discovered.	具備超光速航行能力,使艦艇每回合可移動3秒差距。此科技一經發現,所有艦艇引擎將自動升級。	百科
A powerful hand-held rifle that increases the combat rating of militia, troops, and armor by +10. The bonus is not cumulative with other rifles.	威力強大的手持步槍,使民兵、部隊與裝甲單位戰鬥力+10。此加成不與其他步槍疊加。	百科
Creates an environment suited to both plant and animal growth by introducing genetically-engineered microorganisms into the world. Can only be applied to terran environments.	藉由將基因工程微生物引入世界,創造適合動植物生長的環境。僅能用於陸地型環境。	百科
Eliminates the need for hard currency, replacing it with instantaneous electronic exchanges. Increases the money generated by all colonies by +50%.	消除對實體貨幣的需求,以即時電子交易取代之。使所有殖民地的金錢收入+50%。	百科
Nearly instantaneous galaxy-wide communications, allowing quick exchange of information and ideas. The cybernet generates 15 research points and each scientist generates +3 research each.	近乎即時的銀河通訊網路,使資訊與構想得以迅速交流。網控中心產生15點研究點數,並使每位科學家的研究產出各+3。	百科
Connects all beings within the race in a collective consciousness, allowing each to act in total harmony.  Farmer and worker production is increased by +100%. Only races that began with unification can research it.	將該種族所有個體連結於集體意識中,使彼此行動完全協調一致。農夫與工人的產出+100%。只有以「統一」起始的種族才能研發此科技。	百科
An extremely powerful linear accelerator which inflicts 18 points of damage regardless of range. Modifications: autofire, armor piercing, heavy mount.	威力極強的線性加速器,不論射程遠近均造成18點傷害。可改裝選項:自動射擊、穿甲彈頭、重型底座。	百科
Gravitic waves that tear a target apart. Inflicts 3-15 points of damage. Any damage penetrating the ship's shields inflicts extra structural damage. Modifications: heavy mount, continuous.	撕裂目標的重力波,造成3至15點傷害。凡穿透艦艇護盾的傷害,將額外造成結構損傷。可改裝選項:重型底座、連續射擊。	百科
Creates a sudden rift in a ship's subspace field. Weakens the inertial controls of the ship, spinning it in random directions, inflicting 1-4 points of structural damage times the ship's size class. Range is 15 squares.	在艦艇的次空間力場中製造突發性裂隙。削弱艦艇的慣性控制,使其朝隨機方向旋轉,造成相當於艦體等級1至4倍的結構傷害。射程15格。	百科
Reduces the damage of any attack by an additional 3 points. Allows operation of all shields in a nebula and prevents the use of enemy transporters even after  shields have been dropped. Immune to shield-piercing weapons.	使任何攻擊所受傷害額外減少3點。使護盾得以在星雲中正常運作,並在護盾失效後仍能阻止敵方使用傳送器。對穿盾武器免疫。	百科
Heavy armor negates armor piercing effects and reinforces the armor of a ship, tripling the amount of damage the armor can absorb.	重型裝甲可抵銷穿甲效果並強化艦艇裝甲,使裝甲可吸收的傷害量提高為三倍。	百科
Allow ships to carry heavy fighters equipped with 2 of the best point defense  beam weapons and 2 of the best bombs available. They have 5 hits, modified by your best armor, and move at speed 12.	使艦艇得以搭載重型戰鬥機,每架配備2門最佳型近迫防禦光束武器與2枚最佳型炸彈。可承受5次命中(依所用最佳裝甲調整),移動速度12。	百科
Through genetic engineering, the average intelligence of the entire race is substantially improved, increasing the research of all scientists by +1.	透過基因工程,大幅提升整個種族的平均智力,使所有科學家的研究產出+1。	百科
Allows a ship to channel the fire of its energy weapons more efficiently, increasing damage by +50% over base regardless of range. It does not improve the chances of hitting distant targets.	使艦艇得以更有效地聚集能量武器火力,不論射程遠近,傷害均較基礎值+50%。不會提升對遠距目標的命中率。	百科
Capable of creating realistic 3-D images from holographic projections. Increases a planet's morale by +20%.	能以全息投影製造逼真的立體影像。使行星士氣+20%。	百科
An automated, sealed environment in which food can be grown, even on lifeless worlds. It increases the food output of a world by +2 food.	自動化密閉環境,即使在毫無生命的世界也能種植食物。使該世界食物產量+2。	百科
Capable of moving a ship 6 parsecs a turn. All ship drives are automatically  upgraded when this technology is discovered.	使艦艇每回合可移動6秒差距。此科技一經發現,所有艦艇引擎將自動升級。	百科
Conduct and magnify energy transmission in less space, giving a ship more space for equipment. Increases the amount of equipment it can carry by +25%. Megafluxers  are used automatically on all ships once acquired.	以更小空間傳導並放大能量傳輸,使艦艇獲得更多裝備空間。可搭載裝備量+25%。一旦取得,超導通量器將自動用於所有艦艇。	百科
Allow ship beam weapons to fire twice in a turn. After firing twice, one turn must be spent without firing beam weapons; otherwise the weapons can only fire once per turn.	使艦艇光束武器得以於一回合內發射兩次。連續發射兩次後,須有一回合不發射光束武器,否則武器每回合僅能發射一次。	百科
Allow you to communicate with any ship already in hyperspace so you can change its destination. Increases the command points of star bases, battle stations and star fortresses by +3 points.	使你得以與已進入超空間的艦艇通訊,藉此變更其目的地。使星際基地、戰鬥站與星際要塞的指揮點數各+3。	百科
Advanced form of dictatorship. Total command points generated are increased by +50% and all defensive spy rolls are at +20.	進階版獨裁政體。產生的總指揮點數+50%,所有防禦性間諜判定+20。	百科
Creates a warp field that can operate in normal space. Increases ship mobility and makes it harder to target. Adds +100 to the ship's beam defense, and allows it to change direction without movement cost.	產生可於正常空間中運作的曲速力場。提升艦艇機動性,使其更難被鎖定。光束防禦力+100,並使其得以在不耗費移動力的情況下變換方向。	百科
Creates a partial warp field that can operate in normal space. It vastly  improves the ship's mobility and makes it considerably harder to target, adding +50 to ship's beam defense and halving movement cost for turning.	產生可於正常空間中運作的局部曲速力場。大幅提升艦艇機動性,使其更難被鎖定,光束防禦力+50,並使轉向所需移動力減半。	百科
Capable of moving a ship 7 parsecs a turn. All ship drives are automatically  upgraded when this technology is discovered.	使艦艇每回合可移動7秒差距。此科技一經發現,所有艦艇引擎將自動升級。	百科
Capable of moving a ship 4 parsecs a turn. All ship drives are automatically  upgraded when this technology is discovered.	使艦艇每回合可移動4秒差距。此科技一經發現,所有艦艇引擎將自動升級。	百科
Fires a particle wave that overloads ships' systems and inflicts 2-10 points of  damage, bypassing all armor and structure. Completely ineffective against  monsters and Antaran ships. Modifications: autofire, and continuous.	發射使艦艇系統過載的粒子波,造成2至10點傷害,無視所有裝甲與結構。對怪獸與安塔蘭艦艇完全無效。可改裝選項:自動射擊、連續射擊。	百科
Supplies sufficient energy to propel a ship 9 parsecs before refueling.	提供足夠能量,使艦艇在補給前可推進達9秒差距。	百科
Forms a controlled wormhole between two points, increasing the speed of ships moving through it by 3 parsecs a turn. Once discovered, all colonies will automatically be equipped with one.	在兩點間形成受控蟲洞,使通過的艦艇每回合移動速度+3秒差距。一經發現,所有殖民地將自動配備。	百科
Highly focused, coherent beams of light which deliver 1-4 points of damage. Modifications: autofire, armor piercing, heavy mount, continuous, point defense, no range dissipation.	高度聚焦的同調光束,造成1至4點傷害。可改裝選項:自動射擊、穿甲彈頭、重型底座、連續射擊、近迫防禦、射程不衰減。	百科
A hand-held weapon that increases the combat rating of militia, troops, and armor by +5. The bonus is not cumulative with other rifles.	手持武器,使民兵、部隊與裝甲單位戰鬥力+5。此加成不與其他步槍疊加。	百科
Surrounds a ship in a powerful energized field capable of overloading the targeting system of any missile, torpedo or fighter. Has a 50% chance of destroying these weapons before they damage the ship.	以強大能量力場包覆艦艇,可使任何飛彈、魚雷或戰鬥機的鎖定系統過載。有50%機率在傷害艦艇前將這些武器摧毀。	百科
Lets the colony train troops for ground invasion protection. Begins with 4 marine units, then trains 1 unit every 5 turns, up to the planet's maximum population. Eliminates morale penalties for dictatorships and feudal governments.	使殖民地得以訓練部隊以防禦地面入侵。初始擁有4個陸戰隊單位,之後每5回合訓練1個單位,上限為該行星的最大人口。消除獨裁與封建政體的士氣懲罰。	百科
A rail gun firing a hyper-velocity projectile. Inflicts 6 points of damage. Damage is not reduced by range. Modifications: autofire, armor piercing, heavy mount, point defense.	發射超高速彈體的軌道砲。造成6點傷害,傷害不受射程影響而衰減。可改裝選項:自動射擊、穿甲彈頭、重型底座、近迫防禦。	百科
Fires a bolt of pure energy that always hits. Inflicts 100 points of damage, but with double the range penalties for dissipation. Modifications: heavy mount.	發射必定命中的純能量彈。造成100點傷害,但射程衰減懲罰加倍。可改裝選項:重型底座。	百科
Carries a powerful, chemically-based explosive warhead capable of delivering 14 points of damage. Modifications: MIRV, emissions guidance, fast, armored, and ECCM.	攜帶威力強大的化學爆炸彈頭,可造成14點傷害。可改裝選項:多目標分導(MIRV)、能量訊號導引、高速、裝甲強化、電子反反制(ECCM)。	百科
Microorganisms used to create drugs. Increases the population growth rate of all planets by +25% and halves the percentage chance for death spores and bio-terminators to kill colonists.	用於製造藥物的微生物。使所有行星人口成長率+25%,並使死亡孢子與生物終結者殺死移民的機率減半。	百科
Uses microscopic nano-machines to construct buildings and ships with less metal, but with the same strength and durability. Increases productivity of all workers by +1 production.	運用微型奈米機械,以較少金屬建造建築與艦艇,同時維持相同的強度與耐用性。使所有工人的生產力各+1。	百科
Capable of creating an outpost on any uninhabited planet. Outposts function like a colony, except no population units may be moved there. Outpost ships are unarmed and will be destroyed if not escorted by military ships.	能在任何無人行星上建立前哨站。前哨站的運作方式與殖民地相同,但無法遷入人口單位。前哨艦不具武裝,若無軍艦護航,將遭摧毀。	百科
Directs all starship weapon fire, adding +125% to the chance to hit. If the computer is destroyed, the ship loses the bonus.	導引星艦所有武器射擊,命中率+125%。若電腦被摧毀,該艦將失去此加成。	百科
Jamming frequencies across the entire spectrum this device adds +100 to the ships missile evasion rating.	干擾全頻譜訊號,使艦艇飛彈迴避率+100。	百科
Allow ships to rapidly change the frequency of their shields, increasing the maximum strength by +50%.	使艦艇得以快速改變護盾頻率,使護盾最大強度+50%。	百科
Microscopic nano-machines capable of breaking down environmental contaminants. Doubles the number of production units a planet can produce before any pollution is created.	能分解環境污染物的微型奈米機械。使行星在產生污染前可累積的生產力單位數量加倍。	百科
With improved data processing methods, the pathways of the brain can be mapped and analyzed. Provides a near perfect lie detector used by spies to elicit information, adding +10 to all spy rolls.	藉由改良的資料處理方法,得以繪製並分析腦部神經路徑。為間諜提供近乎完美的測謊裝置以取得情報,所有間諜判定+10。	百科
Fires an intense beam of lethal radiation. Inflicts 3-12 points of damage to shields. Any damage that penetrates the shields kills 1 marine unit for every 5 points of internal damage. Modifications: heavy mount, continuous.	發射強烈致命輻射光束,對護盾造成3至12點傷害。凡穿透護盾的傷害,每5點艦內傷害將殺死1個陸戰隊單位。可改裝選項:重型底座、連續射擊。	百科
Detects enemy ships. Has a base detection range of 5 parsecs. Ships in transit can be detected at 1 parsec per size class of ship greater range. Neutron scanners  reduce enemy ship's missile evasion by -40.	偵測敵艦。基礎偵測範圍為5秒差距。航行中的艦艇,每提高一個艦體等級可再增加1秒差距的偵測範圍。中子掃描器使敵艦飛彈迴避率-40。	百科
Ships with this armor have 6 times the base structure and armor points. The hit points of fighters are multiplied by 5. Adds +20 to ground troop combat strengths.	裝備此裝甲的艦艇,其基礎結構值與裝甲值提高為6倍。戰鬥機的生命值提高為5倍。地面部隊戰鬥力+20。	百科
A high-yield orbital bombardment device engineered to destroy ground forces and colony installations, inflicting 10-60 points of damage.	高當量軌道轟炸裝置,專為摧毀地面部隊與殖民地設施而設計,造成10至60點傷害。	百科
A high-yield orbital bombardment device engineered to destroy ground forces and colony installations, inflicting 3-12 points of damage.	高當量軌道轟炸裝置,專為摧毀地面部隊與殖民地設施而設計,造成3至12點傷害。	百科
Capable of moving a ship 2 parsecs per turn. This is the first ship drive that makes interstellar travel possible.	使艦艇每回合可移動2秒差距。這是第一種使星際航行成為可能的艦艇引擎。	百科
Carries a high-yield nuclear warhead that inflicts 8 points of damage.  Modifications: MIRV, emissions guidance, fast, heavily armored and ECCM.	攜帶高當量核子彈頭,造成8點傷害。可改裝選項:多目標分導(MIRV)、能量訊號導引、高速、重型裝甲強化、電子反反制(ECCM)。	百科
Directs all starship weapons fire, adding +50 to the chance to hit. Bonus is lost if the computer is destroyed.	導引星艦所有武器射擊,命中率+50。若電腦被摧毀,此加成將消失。	百科
